bauwerksnr,zustandsnote,zustandsklasse,geo_e,geo_n,latitude,longitude
7018611-2,2.4,befriedigend,481183.2,5416902.4,48.90477919681925,8.743226902306056
7018625-1,2.1,befriedigend,479324.672,5418206.967,48.916455367589826,8.717799747376954
7018626-0,2.2,befriedigend,479413.736,5417937.864,48.9140375815888,8.719028954509481
7018628-0,2.2,befriedigend,479042.814,5417073.173,48.906246684012544,8.714010898729404
7018630-1,2.2,befriedigend,476801.987,5417320.828,48.9083946130668,8.68341818008658
7018630-2,2.2,befriedigend,476801.987,5417320.828,48.9083946130668,8.68341818008658
7018632-0,2.2,befriedigend,478661.483,5417912.948,48.91378797720912,8.708763289763402
7018656-0,2.1,befriedigend,485987.382,5420472.367,48.937020841910865,8.808661445933264
7019510-0,3.0,nicht ausreichend,496283.231,5419696.228,48.930186447472096,8.949255451646982
7019511-0,3.4,nicht ausreichend,496504.499,5418740.32,48.92158864707233,8.952284586275097
7019512-1,3.0,nicht ausreichend,498399.674,5418574.177,48.920101869022005,8.978155363198766
7019515-0,2.2,befriedigend,489780.554,5424297.302,48.97150295108324,8.860360004914401
7019619-0,2.8,ausreichend,496042.815,5420891.13,48.94093395282402,8.94596148484719
7019646-0,2.2,befriedigend,499352.194,5418389.578,48.91844299355693,8.9911576652899
7019662-0,2.2,befriedigend,493023.226,5422624.092,48.95649644428763,8.90469695250202
7019663-0,2.3,befriedigend,488844.211,5425270.848,48.98024440766355,8.84753901836672
7019689-0,2.4,befriedigend,495848.361,5420385.892,48.936387704586295,8.943311208923113
7020503-1,2.7,ausreichend,511307.403,5417708.185,48.91221044443314,9.154323085956177
7020503-2,2.4,befriedigend,511307.403,5417708.185,48.91221044443314,9.154323085956177
7020504-0,3.0,nicht ausreichend,511308.832,5417272.841,48.90829418362335,9.154330526900674
7020505-1,2.3,befriedigend,511310.495,5416899.692,48.9049374055031,9.154342883452426
7020505-2,2.3,befriedigend,511310.495,5416899.692,48.9049374055031,9.154342883452426
7020506-1,2.3,befriedigend,511306.787,5416728.242,48.903395154593525,9.154287536464455
7020507-0,2.7,ausreichend,500132.594,5418398.501,48.91852358733524,9.001809866556021
7020508-0,2.7,ausreichend,500738.608,5417660.364,48.9118830654763,9.010080431610167
7020512-0,2.5,ausreichend,510201.31,5421695.777,48.948100834823016,9.139326984445075
7020643-1,2.8,ausreichend,511196.024,5418875.846,48.922716412683656,9.152835036508446
7020649-1,2.4,befriedigend,511518.658,5418619.441,48.9204039486855,9.157232001301868
7020649-2,2.3,befriedigend,511520.544,5418622.956,48.92043553349856,9.157257844747976
7020669-0,2.4,befriedigend,509710.748,5422990.254,48.95975341362619,9.132657900140488
7020676-0,2.7,ausreichend,511366.437,5418864.912,48.922614947645116,9.155161002093266
7020677-0,2.4,befriedigend,510970.827,5419357.172,48.927050311223134,9.14977386910779
7020678-1,2.3,befriedigend,510636.143,5420178.22,48.934442052190875,9.145226194034489
7020678-2,2.1,befriedigend,510636.143,5420178.22,48.934442052190875,9.145226194034489
7020731-0,2.8,ausreichend,510487.848,5427074.592,48.996481880958946,9.143379121213016
7020733-0,2.5,ausreichend,510644.351,5427344.66,48.99890862369863,9.145525739917998
7020771-0,2.3,befriedigend,511633.015,5418469.579,48.91905369535908,9.15878871770366
7020786-0,2.4,befriedigend,511974.463,5419174.253,48.92538622179421,9.163470093473572
7021501-0,2.5,ausreichend,517041.817,5426964.756,48.995347716276676,9.23297304179163
7021502-0,2.2,befriedigend,516961.607,5426269.101,48.98909212232414,9.231847487239255
7021504-0,2.9,ausreichend,516796.649,5425122.897,48.978785873612786,9.229545341917442
7021505-0,2.8,ausreichend,516792.228,5425039.171,48.97803283003027,9.229481466882397
7021507-0,2.5,ausreichend,516676.528,5424254.223,48.97097489756047,9.227868146681368
7021510-1,2.4,befriedigend,515486.388,5422447.975,48.95475756315526,9.2115374581767
7021512-0,2.5,ausreichend,514314.739,5421096.416,48.94262765659263,9.19548583253832
7021513-0,2.5,ausreichend,513938.721,5420437.524,48.936709075322746,9.19032832448988
7021515-1,2.3,befriedigend,513138.042,5419783.131,48.93083988966056,9.179374301529485
7021516-0,2.5,ausreichend,512838.216,5419640.293,48.92956125752775,9.175276285694375
7021672-0,2.2,befriedigend,516819.645,5425555.456,48.982676364520664,9.229877500182248
7021673-0,2.3,befriedigend,516773.495,5424713.353,48.97510241668323,9.229212026525781
7021674-0,2.7,ausreichend,516323.66,5423618.214,48.96526303878347,9.223021078347113
7021675-0,2.5,ausreichend,515935.738,5422950.198,48.9592639511055,9.21769500059908
7021676-0,2.4,befriedigend,514863.9,5421897.841,48.94982403755996,9.203014514018225
7021677-0,3.0,nicht ausreichend,514314.149,5421095.612,48.94262043774112,9.19547774714616
7021678-1,2.4,befriedigend,513706.062,5420140.732,48.934044430756366,9.187141485645657
7021678-2,2.3,befriedigend,513706.062,5420140.732,48.934044430756366,9.187141485645657
7022501-0,2.3,befriedigend,531522.413,5418224.905,48.91615945454767,9.43025130249239
7022502-0,2.9,ausreichend,531500.681,5418902.692,48.92225758656867,9.430007024722736
7022504-A,2.8,ausreichend,530534.601,5420821.75,48.93956885888903,9.41696343389617
7022506-0,2.9,ausreichend,530152.877,5421948.354,48.94972191682829,9.411834351152214
7022507-0,2.8,ausreichend,530468.571,5422409.171,48.953851700834576,9.416180525686814
7022508-0,2.1,befriedigend,533436.898,5425413.166,48.980720380121156,9.456971481611134
7022612-0,2.3,befriedigend,530736.372,5422695.993,48.956418537316885,9.41986006013563
7022634-0,2.1,befriedigend,532063.363,5419880.172,48.931021585374566,9.437764662612597
7022649-0,2.2,befriedigend,530727.813,5416529.925,48.900952178825335,9.419278476560473
7024502-0,2.4,befriedigend,557081.895,5427302.929,48.99598600655428,9.78036069936613
7024506-1,2.2,befriedigend,556721.125,5425856.726,48.98301093839218,9.775227274434677
7025502-0,2.3,befriedigend,566944.369,5418189.844,48.91302736834703,9.9136746480267
7025505-0,2.5,ausreichend,565488.073,5418712.657,48.91788562817283,9.893885193955251
7025506-0,3.3,nicht ausreichend,565416.137,5418942.766,48.91996298350118,9.892940317928105
7025512-0,2.2,befriedigend,561863.529,5423881.098,48.964747163838496,9.8452021356432
7025513-0,2.2,befriedigend,572384.841,5417301.838,48.9044281676123,9.987759091516438
7025552-0,2.4,befriedigend,570782.024,5417730.341,48.90846757491551,9.965964728435974
7026506-0,2.3,befriedigend,581338.32,5425849.474,48.98019467841548,10.111621292102262
7026522-0,2.2,befriedigend,582128.986,5424784.374,48.9705106331539,10.122209802749282
7026523-0,2.8,ausreichend,584481.487,5416892.376,48.899213707731185,10.15271202666788
7026526-0,2.5,ausreichend,583981.028,5418243.418,48.91143297585195,10.146162811897371
7026528-1,2.9,ausreichend,583671.322,5419270.696,48.92071419725848,10.14214750496658
7026530-0,2.5,ausreichend,583994.23,5420324.639,48.93014955651883,10.146771464454812
7026532-0,2.3,befriedigend,583161.36,5421209.668,48.938221950389824,10.13558320516691
7026537-0,2.2,befriedigend,584288.795,5417666.499,48.9062023822777,10.150243172326729
7026543-1,3.0,nicht ausreichend,582537.037,5423569.31,48.95952806939761,10.127537845554444
7026543-2,2.4,befriedigend,582537.037,5423569.31,48.95952806939761,10.127537845554444
7026544-A,2.6,ausreichend,582517.235,5423412.224,48.958117891191385,10.127235544264634
7027522-1,2.2,befriedigend,586412.458,5416914.665,48.899147835704966,10.179058205850808
7027522-2,2.4,befriedigend,586412.458,5416914.665,48.899147835704966,10.179058205850808
7027523-0,2.4,befriedigend,587003.416,5417798.234,48.90701179664164,10.187308005409054
7027524-0,2.1,befriedigend,587212.339,5418290.272,48.91140771099321,10.1902635900063
7027525-0,2.3,befriedigend,587384.237,5418859.249,48.91650074264904,10.192730932720838
7027526-0,2.2,befriedigend,587439.29,5419131.069,48.91893766233002,10.193540446835572
7027527-0,2.3,befriedigend,587468.903,5419334.186,48.92076026996472,10.193988118626988
7027528-0,2.3,befriedigend,587505.761,5420044.701,48.92714527518528,10.194643564351415
7027529-0,2.4,befriedigend,587465.916,5420700.164,48.9330459909912,10.19424032270894
7027530-0,2.2,befriedigend,587147.42,5422231.591,48.94686422906813,10.190220125274724
7027531-1,2.7,ausreichend,587014.536,5422615.808,48.95033849463866,10.188487742565407
7027531-2,2.8,ausreichend,587014.536,5422615.808,48.95033849463866,10.188487742565407
7027532-1,2.4,befriedigend,586842.762,5423103.069,48.95474495013652,10.186246002629535
7027532-2,2.4,befriedigend,586843.663,5423087.856,48.95460800155765,10.18625506268648
7027534-0,2.2,befriedigend,586767.047,5424453.022,48.96689672051284,10.185499746734653
7027535-0,2.5,ausreichend,587103.878,5425406.654,48.97542603812983,10.190305019331785
7027536-0,2.7,ausreichend,587443.561,5426652.898,48.98658638521706,10.19521387054872
7029501-0,2.5,ausreichend,617880.712,5423653.251,48.95455438338532,10.610222162805524
7031500-2,2.5,ausreichend,640462.085,5419881.148,48.91592381451355,10.917212325958007
7031501-2,2.2,befriedigend,640447.589,5420094.814,48.917848110797834,10.917088118216308
7031503-0,2.2,befriedigend,641535.727,5423012.052,48.94382805411503,10.932944803466775
7031504-0,2.5,ausreichend,642069.076,5425017.742,48.96173799952078,10.940923998305353
7031533-0,2.2,befriedigend,642159.672,5425196.02,48.96331998178666,10.942223223459859
7033508-0,2.2,befriedigend,659353.604,5418779.065,48.90144372435461,11.174455839813763
7034680-3,2.3,befriedigend,681013.939,5419731.655,48.90405588595723,11.470173488505253
7034682-0,2.9,ausreichend,680905.872,5421232.877,48.91757952647993,11.46936542033608
7034683-0,2.5,ausreichend,680604.057,5422247.831,48.926789426017365,11.465698912980447
7034684-0,2.4,befriedigend,680328.069,5422673.878,48.930698946036685,11.46212299798223
7034685-0,2.5,ausreichend,680061.187,5422973.055,48.93346547729655,11.458614723314335
7034686-1,2.7,ausreichend,678864.866,5424180.966,48.944668522728705,11.442825381842667
7034687-1,2.9,ausreichend,678508.15,5424424.461,48.94695997950907,11.438064869121632
7034688-0,2.7,ausreichend,677489.368,5425709.55,48.95880303804265,11.424723409229994
7034689-0,2.5,ausreichend,676650.823,5426758.272,48.96846875390742,11.413733620044063
7034690-0,2.7,ausreichend,676156.84,5427215.016,48.972714816387665,11.40718787647242
7034691-0,2.9,ausreichend,674891.549,5428487.242,48.98450870228223,11.390460502596497
7034692-0,2.7,ausreichend,674462.98,5429117.719,48.990296506517495,11.384878605880719
7034693-0,2.7,ausreichend,674361.953,5429260.453,48.99160790507236,11.383560067010075
7034695-0,2.9,ausreichend,673723.372,5429801.059,48.99664676378331,11.375069518592307
7034696-1,2.5,ausreichend,673326.184,5429999.833,48.99854494232649,11.36972900400566
7034696-2,2.4,befriedigend,673326.184,5429999.833,48.99854494232649,11.36972900400566
7034697-0,2.5,ausreichend,673304.057,5430131.5,48.99973456523411,11.369482919190169
7034698-0,2.9,ausreichend,674340.888,5429234.438,48.991380033056785,11.383261206328616
7034699-2,2.5,ausreichend,674459.218,5429062.673,48.98980282498525,11.384803600603071
7034700-0,2.5,ausreichend,674837.716,5428443.605,48.98413173920181,11.389706606212638
7034701-0,3.0,nicht ausreichend,675481.026,5427339.472,48.974025658085935,11.398015024051986
7034702-0,2.7,ausreichend,675745.933,5426879.615,48.969817300919225,11.401433123672426
7034703-0,2.8,ausreichend,676600.477,5426470.933,48.96590062868281,11.412921654697007
7035500-0,2.7,ausreichend,691518.779,5419550.306,48.89926803287041,11.6132891345109
7035501-0,2.5,ausreichend,690630.359,5421106.551,48.91352715331966,11.601906142455245
7035510-0,2.4,befriedigend,687736.654,5425301.681,48.952111498712966,11.564383187714713
7037500-0,2.7,ausreichend,713714.93,5420576.803,48.901233501194,11.916305366913148
7037501-0,2.5,ausreichend,713783.323,5420796.285,48.903181756454686,11.917352241481858
7037502-0,2.2,befriedigend,714517.162,5421324.661,48.90767506150231,11.927630301474803
7037503-0,2.2,befriedigend,715398.084,5421230.725,48.90652548858448,11.93958665193092
7037504-0,2.4,befriedigend,716134.889,5421002.356,48.90421725361224,11.949507234241494
7037505-B,2.7,ausreichend,716454.762,5420925.958,48.90341924365267,11.953825865995974
7038501-0,2.2,befriedigend,723030.757,5427169.718,48.95717495302597,12.04684791128567
7038502-0,2.1,befriedigend,723741.571,5427934.05,48.96378409886049,12.056963952520148
7038514-0,2.9,ausreichend,724178.407,5428898.326,48.972287769184305,12.06345458013617
7038590-0,2.6,ausreichend,720899.474,5423505.797,48.925026057237716,12.015789127354335
7038591-0,2.2,befriedigend,720921.351,5423517.82,48.92512625728344,12.016093876406973
7038670-0,3.0,nicht ausreichend,719769.035,5431426.25,48.996580257472296,12.004653140614547
7038671-2,2.2,befriedigend,721269.235,5431261.238,48.99456228706894,12.02504400512559
7038672-1,3.0,nicht ausreichend,722118.523,5431652.716,48.99777408689456,12.036851821286561
7038672-2,3.0,nicht ausreichend,722118.523,5431652.716,48.99777408689456,12.036851821286561
7038673-1,3.3,nicht ausreichend,723965.382,5431270.078,48.99366994291467,12.061854008756658
7038673-3,3.2,nicht ausreichend,723965.382,5431270.078,48.99366994291467,12.061854008756658
7038673-4,3.0,nicht ausreichend,723985.288,5431226.166,48.99326827345781,12.062101540495256
7038674-0,3.5,ungenŸgend,724232.334,5431018.638,48.991314468854085,12.065359366930515
7038676-1,2.3,befriedigend,725121.389,5431044.108,48.991219892371575,12.077508944406624
7038676-2,2.5,ausreichend,725121.389,5431044.108,48.991219892371575,12.077508944406624
7038677-1,2.7,ausreichend,725991.914,5430999.019,48.990497016100655,12.089366263530387
7038677-2,3.0,nicht ausreichend,725991.914,5430999.019,48.990497016100655,12.089366263530387
7038678-0,2.9,ausreichend,727685.463,5431287.323,48.99246478833674,12.112643349668144
7038679-0,2.7,ausreichend,728249.334,5431423.743,48.99348205077369,12.12041656966694
7038680-1,3.0,nicht ausreichend,729230.017,5431688.608,48.995497946614634,12.13395200089985
7038680-2,3.0,nicht ausreichend,729230.017,5431688.608,48.995497946614634,12.13395200089985
7038682-0,2.2,befriedigend,730228.582,5431958.76,48.997553051556885,12.147735549314714
7038686-2,2.8,ausreichend,724091.296,5429825.309,48.9806462493664,12.062776556835964
7038688-0,2.5,ausreichend,725136.092,5428501.433,48.96837454142418,12.076302327562008
7038689-0,2.6,ausreichend,725646.662,5428429.635,48.96754346273027,12.083228489433223
7038690-2,2.5,ausreichend,725927.47,5428308.001,48.96634831946444,12.086992105032623
7038691-0,2.3,befriedigend,726393.195,5427500.657,48.95892594770277,12.092896996476512
7038692-0,2.3,befriedigend,726358.231,5426833.907,48.952949616848706,12.092049516197125
7038693-0,2.5,ausreichend,726373.261,5425997.137,48.945427759860635,12.091789623655405
7038694-1,2.2,befriedigend,726375.721,5425626.654,48.94209896112851,12.09161739890779
7038695-0,2.7,ausreichend,726275.732,5424751.12,48.934270945185055,12.089768004445556
7038696-0,2.5,ausreichend,726194.681,5424044.019,48.92794893481397,12.088270797919815
7038699-0,2.7,ausreichend,726140.969,5422105.243,48.91055316578829,12.086464315621924
7038702-1,2.5,ausreichend,730422.222,5432008.06,48.99792364917437,12.150406803377166
7038702-2,2.5,ausreichend,730422.222,5432008.06,48.99792364917437,12.150406803377166
7038720-1,2.2,befriedigend,727044.655,5431179.361,48.9917308995989,12.103836164677846
7038722-0,2.2,befriedigend,727194.55,5430953.711,48.989648907999886,12.105756059425849
7039500-0,2.7,ausreichend,742253.005,5429763.305,48.973237488863994,12.31054799606071
7039501-0,2.1,befriedigend,734323.905,5425855.063,48.941191873957266,12.20012303354198
7039534-0,2.2,befriedigend,740114.991,5430275.82,48.97867452863151,12.281683458173223
7039537-0,2.3,befriedigend,735128.389,5423533.458,48.920035025322235,12.209753430084717
7039540-1,2.7,ausreichend,732159.806,5428523.196,48.965972446830264,12.172136472911095
7039563-0,2.3,befriedigend,733791.165,5432136.29,48.9978092613617,12.196467338399257
7039720-0,2.4,befriedigend,733781.44,5432138.74,48.99783494759457,12.196336001177281
7039721-0,3.0,nicht ausreichend,734616.403,5431939.843,48.99573193010788,12.20761836563915
7039722-0,2.9,ausreichend,735894.072,5431648.887,48.99263210466718,12.224888593886737
7039723-0,2.3,befriedigend,737025.903,5431610.65,48.99185543359122,12.24031362309017
7039724-0,2.3,befriedigend,737401.351,5431656.781,48.9921255716529,12.245464592160415
7039728-0,2.5,ausreichend,734946.697,5431859.352,48.99488345074967,12.212080111073004
7040501-0,2.1,befriedigend,750878.044,5423880.279,48.91697020223054,12.424577053077092
7040506-0,2.5,ausreichend,746679.764,5428304.768,48.95838907396745,12.370050269911264
7040700-1,2.8,ausreichend,744561.607,5432614.904,48.99793671507075,12.343755511459303
7040700-2,2.8,ausreichend,744561.607,5432614.904,48.99793671507075,12.343755511459303
7040705-0,2.7,ausreichend,750537.544,5432217.272,48.99197108337556,12.425065066722341
7040709-0,2.2,befriedigend,753739.031,5431014.96,48.9798687251377,12.467998584808944
7040711-0,2.3,befriedigend,754520.054,5430635.743,48.97614256975696,12.478415487539674
7040712-0,2.2,befriedigend,755483.046,5430301.103,48.972740585520334,12.491340660170964
7041500-0,2.1,befriedigend,756150.594,5430140.844,48.97102540586134,12.500344475986607
7041504-0,2.2,befriedigend,758531.95,5429323.368,48.96269443301772,12.532302574434645
